tweet_id,sentiment,author,content,,,,,,
1960761257,neutral,x__claireyy__x,It's too hot. I hate summer  #harrymcflytosing,,,,,,
1960761328,neutral,twbrit,"I have that 'Friday' feeling, though - I am working tomorrow",,,,,,
1960761762,neutral,Fitz,@spifferiferfied - We used to eat there often when the company was over there. Now since moving to Des Plaines all we eat is Wendys.,,,,,,
1960762038,neutral,bbcrewjenn,@drea3000_bbcrew dude im sleepy and went to bed as soon as i got home.  whhaacck.,,,,,,
1960763862,neutral,dafferss,@McFrog I can't be mean without you.,,,,,,
1960806856,neutral,patpreezy,@nptnmkiii I dunno...I thought I was funny,,,,,,
1960807273,neutral,Crel,"@Jaxboxchick77 @lesleyadams @PMSharlequin You HAD 6 - 5 star reviews in Canada, at least until the &quot;Talk like a Canadian&quot; incident",,,,,,
1960809129,neutral,djshottacee,"@jonraff I jus spoke 2 my lawyer, if I blow trial =3to7",,,,,,
1960809431,neutral,j_marlow,@twenty8 Shitttttt,,,,,,
1960809457,neutral,irasistible,@kianlim Snap To Grid. I just realized that I haven't seen Iqbal in 5 days.,,,,,,
1960810151,neutral,plannerpatricia,Follow Friday is a bit hard to do when my work kicks in on Fridays,,,,,,
1960810579,neutral,AliciaCaine,bad timing- a new mommy just called for newborn pictures and I can't fit the baby into my schedule no matter how hard I try,,,,,,
1960811552,neutral,paula_mcfly,"Plane tickets to UK and everywhere to Europe are BEYOND cheap (for June-Oct!!), but there's NO gig in the near future announced yet",,,,,,
1960812087,neutral,andygriffwozere,@Scottysingo don't you agree?,,,,,,
1960814796,neutral,paula_mcfly,"Plane tickets to UK and everywhere in Europe are BEYOND cheap (for June-Oct!!), but there's NO gig in the near future announced yet",,,,,,
1960816732,neutral,maddiefry,watching it rain,,,,,,
1960818158,neutral,ReneKinzett,"@aligoldsworthy @Politics_Cymru you would think so, Ali! I found Evan's web: http://www.evanprice.co.uk/index.htm but no twitters",,,,,,
1960818196,neutral,Aleph009,I have to go to work now.,,,,,,
1960818444,neutral,Bastante_P,@ELLISNYC hey handsome!  I'm packing,,,,,,
1960818690,neutral,ethanswanson,i hate not being able to twitterize on my cell phone  oh well,,,,,,
1960820828,neutral,letsgoduke,@novah gah i forgot about separate bins. maybe this is a bad idea,,,,,,
1960857833,neutral,MKFlynn,@stoweboyd I'm with ya.... @howardlindzon doesn't  follow me either,,,,,,
1960859052,neutral,holblake,goin to work,,,,,,
1960859432,neutral,deedeefr,presentations finished. Busted ankle after stupido models broke catwalk and I TWICE fell in hole in beautiful bottle green Mary Janes,,,,,,
1960859823,neutral,DMD666,@schittyw0k KILL IT JASMINE! Haven't talked to you for ages.,,,,,,
1960860254,neutral,MissCCDemented,"Ok I'm frustrated, there is hella dust between the screens of my blackberry",,,,,,
1960861119,neutral,kevinbracken,Need a nap  but I have to take 4 trains now,,,,,,
1960864881,neutral,brianisawesome,@aigulf,,,,,,
1960867210,neutral,xxLINDSAYxx,@girltrumpet she said no,,,,,,
1960869895,neutral,tomtiger123,is watching the final episode of E.R  Goon SuBo 2 win Britians Got Talent,,,,,,
1960870774,neutral,eivl,http://pic.im/4d8   Horten moss kï¿½,,,,,,
1960870809,neutral,auntiedragon,"I've been killing ants today ( put workers to alcohol for genetic analysis). I feel kind of bad for that... Its necessary, but not nice",,,,,,
1960872623,neutral,OneLoveAB,starting to pack stuff up,,,,,,
1960874279,neutral,laurakempton,eating lunch. then school,,,,,,
1960874743,neutral,jenjeahaly,@Kainz_UK I'll hopefully get a chance to play it tomorrow. Hope it's good otherwise I've wasted so many points,,,,,,
1960901389,neutral,stinaeli,@marciechapa im back on twitter.,,,,,,
1960901495,neutral,UrbanGlamxX,@BBL0ve lmaoo me too  &amp, omg thank you 8-| he does need to act his damn age. I'd be ashamed if he was my damn grandpa 8-|.,,,,,
1960902907,neutral,mcsantia,"@alex_roy haha, I actually have it here but it won't hook up to the internet!",,,,,,
1960904459,neutral,larasati,I've got no idea how to reach the birthday brunch location.. Roads around west Jkt? Clueless,,,,,,
1960905153,neutral,jatori,Still at work.,,,,,,
1960907499,neutral,troph123,"thought id tanned after an hour in the sun, i was wrong....i've just burnt",,,,,,
1960909310,neutral,dougiemcfly17,@circusaudium it's saying that it is the wrong link-it cannot find the address.,,,,,,
1960912358,neutral,wirah,@voyd ya I heard 7 was a giant leap in the right direction. This is a work comp though  Ill enquire!,,,,,,
1960914525,neutral,TMSIDRSchnapper,Looking for accessories for my #livescribe smartpen.. not many sources here in germany for it.,,,,,,
1960947714,neutral,ksxly,Gonna go and see my sister at Mount Saini ....  she's there for at least another 24 hours.,,,,,,
1960948113,neutral,emma_oneill,@bex_1210 I'm not going till Wednesday,,,,,,
1960949098,neutral,PaigeTJohnson,@saynerd01 omgg hhaha nooo! drag me to hell is EVVIIIL! and angels and demons supposedly sucked   ohh no haha,,,,,,
1960949720,neutral,Jayme1988,Omg Cliff Richard songs in my mind? Just why  lol,,,,,,
1960949990,neutral,mattbovell,@OwenGreaves I've given the $19.99 question more thought. U may be right. One host provides HD quality to all viewers? Maybe not.,,,,,,
1960952741,neutral,gennabrooke,i have a fever,,,,,,
1960953582,neutral,calz88,@JoSH_SHeP  nope   i really want to play it aswell,,,,,,
1960953815,neutral,ikstonebridge,Still in same queue barely 1 metre from where i last twittered. This is insane. And i paid for this,,,,,,
1960958790,neutral,AliJanet,@DunkDetox it must've been Miami cause I haven't been able to drive my car since we got back...it needed an oil pump,,,,,,
1960991350,neutral,pan182,@trvsbrkr not working here,,,,,,
1960994113,neutral,kazzart,My bum hurts.,,,,,,
1960994290,neutral,megrachel,my sensors don't seem to want to last for more than 3 1/2 days,,,,,,
1960995562,neutral,kaydubb777,i hope my morning show doesn't get cancelled!,,,,,,
1960998525,neutral,taunel,"nvm, i'll stop. whatever. see you 5th i guess",,,,,,
1960998616,neutral,Lindsaym84,@cherishable73 i guess it's easier said than done for some people.....myself being one of them unfortunately,,,,,,
1961001107,neutral,shadowfish,"@karmachord alas no, it's just a normal night  monday is quiz night",,,,,,
1961001951,neutral,rawwksann,@AlexBurdz sorry bout your cat !,,,,,,
1961004067,neutral,bskipper27,"@TheRotArm My first thought too, I've never even watched Dragonball",,,,,,
1961004439,neutral,CarolineAracely,@LBOOGSdotTV I do that all the time,,,,,,
1961004534,neutral,Odd1013,I am sooo tired,,,,,,
1961035706,neutral,lizzledelacruz,My mind automatically wakes up at 7. Huge fail -- it's SUMMER!  Good morning nonetheless. Gonna get ready for work now.,,,,,,
1961036014,neutral,stlblueschica,Venus is out at the French Open,,,,,,
1961037088,neutral,royalgeekg,@theblackqueen No sucky,,,,,,
1961038032,neutral,AnthaFlower,honestly i cannot figure this twitter thing out,,,,,,
1961038767,neutral,myaudioqueen,I've been up late this week watching Jay Leno. Tonight is his last show  But now he'll move up to 10pm not sure if the material will bsame,,,,,,
1961039184,neutral,BTobess,Is getting ready for work... Working all weekend,,,,,,
1961039347,neutral,economysizegeek,Experimenting.  With puppet again. I think I just wiped my drive on my workstation,,,,,,
1961039465,neutral,stephanieclick,@pacomontoya Everything,,,,,,
1961039804,neutral,ladycharlie,@demetridadon well what about tomorrow? I miss you,,,,,,
1961043129,neutral,Kanja,@LambdaCalculus: How was the HN meetup? I thought about going but decided to bail at the last second,,,,,,
1961043136,neutral,Diva_LadyAngel,"@glamorousamanda awww how cuuute, mine follows me when i showers and peeï¿½s and wherever i go but refuses to lay still in the bed",,,,,,
1961044996,neutral,notrox,@m0x yes 7.50 here thanks for the change obama. I have to start mail ordering again,,,,,,
1961046076,neutral,babyfacehc,@KimKardashian i was watchin tv yesterday and the media is on u. u were number five i think for worst beach bodies because of ur butt,,,,,,
1961047544,neutral,audioboo,Geoff posted a boo: Coming Home From Tenerife Boo  http://boo.fm/b25651,,,,,,
1961047713,neutral,TalonInTx,@Kacey3 I didn't read the details so that may be it. Sara Jayne is a kid's show so it can't be that exciting.,,,,,,
1961047912,neutral,BethhCunningham,"I also want it to be the 6th, i miss my girlies so much  @georgielockwood WE GET TO BE ROOMIES AGAIN!",,,,,,
1961048248,neutral,stefmesguich,How can you guys lived in a city (paris)where u spend you entire life in the trafficjam...grrrr ...m' not used to it anymore,,,,,,
1961048861,neutral,rcsimm,Now to go home and cry,,,,,,
1961058120,neutral,BeesLikeZeebras,More BBQs  Might buy some disposable ones some time.,,,,,,
1961062063,neutral,RainbowWarrior1,hmmmmï¿½being home isn't *all* great  http://u.nu/8m68,,,,,,
1961062143,neutral,Rach325,"So, I'm at the point now that it has become apparent that having a degree means jack shit.",,,,,,
1961062776,neutral,tiffany_truitt,Trying my best not to share this lovely head cold,,,,,,
1961062879,neutral,leadensky,"i've locked up a mac once or twice in my time. ok, literally once or twice.",,,,,,
1961064007,neutral,TorrEve,sad assembly  next block,,,,,,
1961064076,neutral,TiffanyDoughty,10-Year-Old Girl Battles Rare Breast Cancer  http://bit.ly/JPe9c,,,,,,
1961064504,neutral,kimstable,off to work now,,,,,,
1961065623,neutral,shinyadornments,@artfirejohn Do you think the bead crumb navigation will return to the new Fusion studios? I really miss that at the top of each item.,,,,,,
1961066466,neutral,sri_kanth,I did many things but missed tweeting,,,,,,
1961068921,neutral,guidosenff,@missonice join the club,,,,,,
1961069529,neutral,KaunisSuicide,forgot the montel quote  and it was a good one..,,,,,,
1961071098,neutral,msolf,@msolf ???? ????? ????? ?? .. ????? ?? ????? ??? ???????,,,,,,
1961071248,neutral,Quetzacoatle,@furrytigerkitty http://twitpic.com/66r0u - uh wait...i thought this was the 29th...tonight,,,,,,
1961079455,neutral,mandana82,@Zanti1 Are you guys gonna get the metal detector from the Brickmans? I saw Chad ask Davey on FB. Sorry 'bout your ring,,,,,,
1961080701,neutral,Tigger761,@CandaceRae The link didn't work.,,,,,,
1961080738,neutral,NewMutant,"@wood83   Does she like it, or does she roll her eyes?  Now I'm curious as hell!  Good singing is a real treat as far am I'm concerned!",,,,,,
1961082738,neutral,perfetic,Sachie: YNA DOESN'T KNOW OUR PASSWORD YET,,,,,,
1961084772,neutral,GotaBhappy,Is tired n wants to sleep in her own bed,,,,,,
1961085903,neutral,Erfgjgwed,@karneee love it! Really its simple i think of a word and put twi on the front i should be more clever,,,,,,
1961087899,neutral,brycetheman,so...i really want to be home right now.,,,,,,
1961088802,neutral,algarcia3505,Is a hot hell of a mess. I wish i would have gone to arlington for zeta!,,,,,,
1961089132,neutral,Claudiemonkey,@jamiehigh !!!!  glad you're alright!,,,,,,
1961089735,neutral,your_wonderwall,is moving out of Nesbitt.,,,,,,
1961092031,neutral,gabysslave,@siwhitehouse unusual for them,,,,,,
1961092306,neutral,soumyadip,Sites that republish my blog's feed often end up higher than my blog on Google search results,,,,,,
1961092589,neutral,claireyjonesy,my hairs straight  lmao,,,,,,
1961096925,neutral,nataliexedge,Emoticons by Christian. &quot,  &quot, http://twitpic.com/66riq,,,,
1961097186,neutral,shawnwrites,@MattTerry You can't make it down to NYC at all when I'm there huh?,,,,,,
1961099876,neutral,IslaLuna,Looking for a show to turn my brain into mush so it doesn't hurt anymore  Any good FREE online ones you know of?,,,,,,
1961101131,neutral,jfer76,I suddenly want Chinese food in the worst way.  Not really a great on-the-run food and I packed a sandwich for lunch anyway.,,,,,,
1961102643,neutral,risha_,@deusbrackers i'm in AD for another week- visa work,,,,,,
1961103207,neutral,MsRudie,Its cold,,,,,,
1961106227,neutral,AmyTXu,kate is leaving me all by my lonesome,,,,,,
1961106228,neutral,dedlena,@Selfish_Hisashi Mï¿½y em mï¿½ torrent thï¿½ bï¿½ ch? trï¿½n nhï¿½ ?ang Thiï¿½n Long l?i ch?y xu?ng ?i?u tra,,,,,,
1961108829,neutral,Berchettie,Bad migrane and need to go to dancing tonight.... Not a good combination,,,,,,
1961112060,neutral,sophiebaron,@Hatz94 i'm sorry  do you have a mac? you should get oneee,,,,,,
1961112732,neutral,lilymalcolm,@CientifiQ stinks  what do you do anyway?,,,,,,
1961119105,neutral,emohmeohmy,@snuffleupagous I really wish I could convince Brandon to move somewhere like that. All he wants to do is move to Lexington.,,,,,,
1961119517,neutral,judez_xo,@chelsea_playboy R.I.P curls,,,,,,
1961121103,neutral,MysticMartin,and so to London in a car that's about 500 degrees with no air con!,,,,,,
1961121227,neutral,liverlipz,http://twitpic.com/66roi - Man I miss this truck so much!  had to return it cause it was 687.00 a month and 236.00 ins a month on it : ...,,,,,,
1961121342,neutral,MaryKayHester,Going home to get clothes,,,,,,
1961122488,neutral,MissKnowItAll82,@NerdAtCoolTable what's the name of the mixtape? My mixtape connect moved to texas so I gotta find a new guy,,,,,,
1961123561,neutral,jnield,It will if I do it in a round about way. I ahve to copy the public contacts into my personal contacts first.  no big deal,,,,,,
1961125306,neutral,markpawl,Cran-Grape for lunch,,,,,,
1961125914,neutral,AdistaKim,"Gee I'm totally hatin' this , like for real ! I mean like, duh ! I've studied enough, and all that I need is refreshing tonite ! Hard ?",,,,,,
1961126132,neutral,Char_216,work all day,,,,,,
1961127130,neutral,ysbreker,"@bcyde I still haven't figured out what to do with them, sadly  So It'll take some more research before I know what's what.",,,,,,
1961127330,neutral,dixyisthewalrus,wishes he could be with that special someone....,,,,,,
1961129912,neutral,drummerking8,eating halls cuz i have a sour throte,,,,,,
1961130016,neutral,ejsgirl,well here i go off to work,,,,,,
1961132379,neutral,Elricadon,all cash  and looking for trades...can't find any,,,,,,
1961134160,neutral,neptune06,@rachellee625 a wet and dirty one now,,,,,,
1961134415,neutral,FabiolaParamita,I miss laughing till my stomache hurts,,,,,,
1961137047,neutral,truk77,@churchpunkmom We've got a pool still boxed up because I need to level a suitable patch of ground before we can set it up.,,,,,,
1961138650,neutral,ikapai,Goodbye mountains.  #fb,,,,,,
1961140938,neutral,Katie_Welch,I need to go to sleep before 4am tonight...  ... So exhausted.,,,,,,
1961142780,neutral,Bambi429,"@Sobk13 Yes, it seems that way - page not found",,,,,,
1961143014,neutral,iyaitssuzanne,@rachmurrayX  were do you  work??,,,,,,
1961144129,neutral,charachoo,@dayawonton:  I've been!,,,,,,
1961144402,neutral,robertsonstu,Laptop's thrown a paddy.. So bouncing half of my 'live' set down as wav's  ..need a new laptop and a new copy of ableton.. hey ho MTFBWY..,,,,,,
1961144804,neutral,GroleauNET,@azboricua No. Its a bug  in coding. Go into the forum then do reg. Let me know if that work!,,,,,,
1961145215,neutral,illage2,Sorry I'm not using tweetdeck it's not letting me tweet today,,,,,,
1961145561,neutral,LeoWolfe,"@TheHyra u beat urself up a lot.  stop, please? Just do it! Like Nike. LOL",,,,,,
1961145713,neutral,BbInDaLoop,@RolliePollie32 I ate some hot food,,,,,,
1961146821,neutral,DBordettArt,@45H13Y that's no fun  server change...?,,,,,,
1961146869,neutral,ireneivy,@Art_Advisor haha I'm just going to turn off these things...but then I can't Tweet from my phone  stupid spammers!,,,,,,
1961148964,neutral,repiffer,@FrankieTheSats beat? don't understand,,,,,,
1961149264,neutral,RMata24,Disneyland was a blast yesterday now back to work,,,,,,
1961149761,neutral,JamieSMcC,"Brilliant day today, got the car washed and got a washing done! Just have to go to work in an hour",,,,,,
1961149945,neutral,kuiperactive,"@JeffAbel Unfortunately, yes...not outside!",,,,,,
1961151864,neutral,ramsesja,@OXtravaganza it was only once for my big brother...and I'm done now,,,,,,
1961153481,neutral,kirdyk,"Anyone got any goss yet on the supernatural convention in birmingham, been waiting patiently!",,,,,,
1961171018,neutral,mandeemillion,Ow it hurts,,,,,,
1961171175,neutral,miklos,Listening to the Legally Blonde musical soundtrack. Lamenting not going anymore. Perhaps I will buy a nosebleed seat and go alone.,,,,,,
1961171231,neutral,ItSMeKeNyaDoLL,@CashCapone now cash u kno I'm not a hater.....jus upset I don't have my update yet,,,,,,
1961171659,neutral,bonnster,I am dreading shopping for a swimsuit,,,,,,
1961172922,neutral,brokencrystal,@allconsoffun anymore,,,,,,
1961173973,neutral,patpreezy,@Willtothe no...i'm just tired..,,,,,,
1961174394,neutral,TheKidBizz,@deadlyx um Mr. Deadly Sir . Can You Please Follow Me On twitter .,,,,,,
1961176012,neutral,jennidlug,@anthonyniblett will have to pare down his collection of portraits of @iwrm and bangbang,,,,,,
1961176734,neutral,clio_jlh,Admitting that I don't like action plots and I do like romance plots always makes me feel like I'm setting back the feminist cause.,,,,,,
1961176839,neutral,HanaStephenson,@EllaPaigeBabe nothing really. sooo bored  xx,,,,,,
1961177419,neutral,xMissMelisax,hopefully im getting my new windows tomorrow. still using my mums lap... birthday tomorrow eve and facebook doesnt work somehow.,,,,,,
1961177787,neutral,x3shannon01,@hilarylanders I know  I think I'm like dieing!,,,,,,
1961178027,neutral,SusieQcumber,I want my real keys back,,,,,,
1961181244,neutral,mikehole,wave would trend higher that bing,,,,,,
1961183530,neutral,erkagarcia,"@tommcfly Philippines tour, please? Please? Please?",,,,,,
1961185118,neutral,krissymimi,@downtowndiane missed the cutoff for the free chocolate  eh well...bikini season is coming.....,,,,,,
1961186781,neutral,Mr_McFox,So many wires to sort out,,,,,,
1961189005,neutral,parttimenerd,RAM upgrade=done! FF still slow so disabling all add-ons  Not sure which ones will make the cut to be honest. It's like Sophie's Choice!,,,,,,
1961191747,neutral,N_adege,@tommcfly Please don't forget french fans ! We are HERE !,,,,,,
1961192766,neutral,miafresprit,I didn't get the job  but I will keep applying to other school.....I do want to teach!!!,,,,,,
1961193293,neutral,iyaitssuzanne,i've not had a reply on my topic yet  lolz welll its not somethin you could reply too but yanno ,),,,,,
1961195335,neutral,msgack,i can't seem to access Restuarant City due to some internet / javascript problem...,,,,,,
1961212760,neutral,taylor_bsstt,Cleaning,,,,,,
1961213348,neutral,DanielleSinger,@SuperWiki i want to gooo,,,,,,
1961217445,neutral,ShannonCute,"Dreaming of bacon waffles, with fresh butter and maple syrup and brewed coffee...",,,,,,
1961217784,neutral,CameronJNP,"&quot;Hi Im Jonathan from Spotify, 4 just 9.99 a month u cn have unlimited music w/ no interuptions&quot; But I luv r little chats J, dont leave me",,,,,,
1961219828,neutral,stevieg69,Going home but will be back! After I get groceries and stuff,,,,,,
1961219914,neutral,mahpoli,ACABOU!!!,,,,,,
1961221791,neutral,brufnascimento,"@tommcfly @dougiemcfly broken little toe? vai the doctor! Hoje vocï¿½ vai na 89FM, quero vï¿½-lo atravï¿½s da Internet. got to see it",,,,,,
1961226042,neutral,oktak,"@StitchinSista It happened to me the other day (customer asked me to ship to her work address), I sent her another one",,,,,,
1961227039,neutral,jhummrich,@wendilynnmakeup Good Morning! It's been a while since I've &quot,talked&quot, to you   - Keep up the awesome tweets.,,,,
1961228020,neutral,yo_sushigirl,@wendydoeswaco Beatrice?? I don't remember his guide,,,,,,
1961236014,neutral,youaretoofunny,http://twitpic.com/66shw - Just took this for class just 5 minutes ago its awsome being here too bad i graduate next year,,,,,,
1961236025,neutral,hideyourfires,i went to go check my phone for messages. then i remembered i dont have a phone anymore,,,,,,
1961237596,neutral,TaraPants,Blah. Work at job one all day and job two all night.,,,,,,
1961238907,neutral,LadyTartan,@halbpro what's wrong with dressing in fifties fashion?,,,,,,
1961239166,neutral,bitchwhocodes,@leifwells what time is our conference call??,,,,,,
1961240537,neutral,fatty_linda,wants chocolate milkkk,,,,,,
1961240547,neutral,jenncecelia,I wanna go see the cab really bad.,,,,,,
1961241573,neutral,rylanb,@elijahmanor targeted browser for what?! I just read that Windows Mobile uses the IE6 core as its default.,,,,,,
1961243110,neutral,GennaLyn,ughhh seriously hung over,,,,,,
1961244432,neutral,liber8dsoul,eh...but I'll be picking cotton soon....need to suppliment my income,,,,,,
1961244742,neutral,kpotter1027,@Bbolin1469 Why is it going to be anti-social?,,,,,,
1961244960,neutral,SexyBeach,@tyhra_renee @MzLadi_B Fa real Me n Shay been on the toilet all night Shlda knwn sumthin ws up whn they didn't crd us 4 our Scorpian bwl,,,,,,
1961248529,neutral,kt_11,work til 9,,,,,,
1961249586,neutral,ryehens,*yawn* At a hotel. Moving tomorrow,,,,,,
1961250032,neutral,chelsol5,I wish I could get sushi delivered to work,,,,,,
1961253585,neutral,pixietschick,@stepherann....if you see Christoph please tell his lunch was packed this morning and he left it in the fridge,,,,,,
1961253896,neutral,ashhhftw,Time is going slow,,,,,,
1961255248,neutral,TammyKreiss,@stevenbward my interview if picked is NY too. But you probably forgot about me after blogtalk radio.,,,,,,
1961256420,neutral,jook11,@gracetanglefoot what? You won't be two blocks away any more?,,,,,,
1961262423,neutral,ubiquitousmixie,everything is spinning,,,,,,
1961262584,neutral,ComcastBonnie,"@IncrediBILL actually, web works fine. tweetdeck keeps crashing  i'm in NJ today avoiding nascar",,,,,,
1961264051,neutral,czarphanguye,Pissed that my bluetooth headset's battery out lasted my cell's battery... Gg moto q.,,,,,,
1961264086,neutral,mcraddictal,@MCRmuffin,,,,,,
1961266371,neutral,FionaFlame,@LucyFurLeaps It's still up the duff boo,,,,,,
1961267581,neutral,give_love_a_try,Please don't forget us,,,,,,
1961268941,neutral,christianarobb,June gloom is upon us.,,,,,,
1961269752,neutral,LordSinuhe,"Tomorrowland central hasn't gotten confirmation that I'm signed off on Star Tours, so just waiting to see if they can give me a shift.",,,,,,
1961276457,neutral,BeccaAnn1015,@StLCardsGuy me either,,,,,,
1961277560,neutral,melkins,@getgood I missed out on carrot cake last night.  Hope you had fun @wxwm.,,,,,,
1961278370,neutral,erkagarcia,"@tommcfly Oh no! A lot of people are starting to tweet again! Hope you could still read our multiple tweets  Philippines tour, please?",,,,,,
1961284403,neutral,monsieurlam,"They had a site, then a blog, now they have the worst zoning/concept of the year - Heaven.fr, tell meh it's a fake",,,,,,
1961284535,neutral,Gabi_Jones,Lack of plans for tonight  Anyone going out?,,,,,,
1961286373,neutral,__xEW,i have such a sore head,,,,,,
1961291543,neutral,manduday,is still craving for a cheeseburger.,,,,,,
1961291682,neutral,mrb10170,Back from Worcester.  My work week starts on Friday at 2:30.,,,,,,
1961291826,neutral,snipeyhead,@thefremen Even IE8 would be better,,,,,,
1961294291,neutral,newvibes,"@3stripe yeah, still waitin'",,,,,,
1961294813,neutral,TheAnge,Last lunch with the interns,,,,,,
1961296034,neutral,astallaselle,I hate today.,,,,,,
1961296739,neutral,Schroedinger99,@AlexanderLaw I singularly failed to provoke anyone when I posted on this blog last time round,,,,,,
1961297634,neutral,misshelen20,just come in from the garden. It is very warm out there but beautiful. Didnt do much revision though,,,,,,
1961297844,neutral,rkapuaala,@tgtommy the link sent me to a tax relief web page,,,,,,
1961368743,neutral,emilieyeager,can't eat real food. It's pizza Friday.  Off to find some soup...,,,,,,
1961369133,neutral,MasterAwesome,@aostheller Oceans 12,,,,,,
1961370189,neutral,Kelleykirk,Hiiiiii! I texted u the other day and u didn't respond  what's up with that?!,,,,,,
1961370877,neutral,RevJArthurRank,@Rambleredhead I think I'd be like Phoebe's mom on friends - Stop the movie before the sad part.,,,,,,
1961372664,neutral,Uk_joedan_fan,@Donniesbabe I will post it later. Its not on my comp,,,,,,
1961375203,neutral,yraffah,My 70-200mm lens hood fell in the #red-sea,,,,,,
1961375665,neutral,apesxessence,@flyguyvan can u let her kno that lady's not spayed and potty trained :/  then see if she still wants her,,,,,,
1961376088,neutral,MadCacher,You guys need to get on me. It's been 2 weeks since I've went on a cache hunt  #geocaching,,,,,,
1961376747,neutral,danni82,@inflight1 that sucks mama,,,,,,
1961379174,neutral,Garvaos,@MatthewFuller i did i only got 3 stars on the pre wash then failed the rince,,,,,,
1961409619,neutral,cbeckkk,Going to third,,,,,,
1961411786,neutral,hongxinman,@dlanham hey is there a way u can make a somatic theme for leopard? some themes have installers already that are shapeshifter independent,,,,,,
1961411848,neutral,ofbondstreet,You said you effed up your nose!,,,,,,
1961412381,neutral,pacotacomike,Reading through today's paper along with some watered down coffee compliments of my 'rents...,,,,,,
1961413646,neutral,LaurenRivenbark,"@mekya05 yes, i found you! come to greenville. perfect weekend for pictures and no sidekick to go shooting with",,,,,,
1961415242,neutral,cjdkc,Sharapova loses 1st set 6-1,,,,,,
1961415800,neutral,jlovely,@Hi_Im_Chris in the other room on my work laptop  fb chat might work,,,,,,
1961416554,neutral,ritwik1st,From twitterberry moved to ubertwitter - suffered from BB cache errors,,,,,,
1961416663,neutral,Partyplanqueen,@LisaTalkingTots sorry to hear your news,,,,,,
1961416739,neutral,Ricadym3diva,@MrYungKL smH daTs whacK,,,,,,
1961417762,neutral,tiffanywallace,Eww town fair tire smells horrible. Its making me sick,,,,,,
1961419627,neutral,ChaosRu,Nobody likes to feel low priority.,,,,,,
1961421359,neutral,dreamer728,@tracybegins me too bb,,,,,,
1961422033,neutral,enjoi93,@artybloodyfarty ok then,,,,,,
1961422091,neutral,siwels196,@postsecret had a life changing redhead - she got away,,,,,,
1961423712,neutral,Simplytracy63,I am using an on-screen keyboard,,,,,,
1961423948,neutral,kinkpink,@so_zwitschert There's supposed to be a &lt,3 at the end of my last tweet but I guess twitter ate it,,,,,
1961427598,neutral,KarennaColcroft,@moriagerard I haven't had one for a long time. Too expensive,,,,,,
1961431531,neutral,fetisha,@Scrapbooks I have no idea,,,,,,
1961431769,neutral,_fiddlesticks_,"I'm a giver, and life rewards the takers.  We givers make takers possible, but we get no appreciation for what we do--we just get taken.",,,,,,
1961431798,neutral,mariawillbeokay,Seriously. I dont like girls.,,,,,,
1961434882,neutral,ModernMecca,....... and I never got to see it on print,,,,,,
1961436694,neutral,ohsnapitsalyssa,@MarcHaduch Your DM never sent,,,,,,
1961440600,neutral,offwhitemke,@templon I personally know so many people/agencies which could have built these sites. It is like a Pres candidate buying a Honda.,,,,,,
1961452997,neutral,KnightRid,@steven89 I dont have one here - dunno if my mom ever had one or not -,,,,,,
1961453148,neutral,ktLovesSmiles,Work till five!,,,,,,
1961453227,neutral,CherBearLSU,"hungry, but don't have an appetite",,,,,,
1961453654,neutral,Enimsajofficial,ShoesShoesShoes.YayYayYay.lol.IWouldPostATwitPic.ButIdntKnoHow2,,,,,,
1961453735,neutral,asllover92,is cleaning the house for her family who is comming later today..,,,,,,
1961453796,neutral,fkkhalid,I have to start eating healthy,,,,,,
1961455673,neutral,fcknbarbee,@upscalekitten he's married,,,,,,
1961458844,neutral,CMiget,@asynja MMM - BTW I was just talking to you &amp, you were gone.  2.95%,,,,,
1961462879,neutral,kate0404,"@Dynonugget Well, I'll have lemon and ranch for you. Not for me, though.",,,,,,
1961463504,neutral,leoncitobonito,Rumbo a bachilleres,,,,,,
1961466219,neutral,rincon4rafa,My baby gets her shuts today,,,,,,
1961473830,neutral,TaylorFox,you@snapplynn Wish that would have been your tweet after you followed me.,,,,,,
1961474156,neutral,peetahh,Ugggh school is so boring! I cant wait for this year to be over. So stressed -.= i shoulda stayed home today....,,,,,,
1961475682,neutral,JenInFL,@PGATOUR Dang I should have stuck with him in my fantasty picks,,,,,,
1961477992,neutral,aliciabandee,At a redneck hoe down apparently.,,,,,,
1961478634,neutral,lucieoliverx,"Just about to eat, home made indian food is boak  x",,,,,,
1961481724,neutral,Wajima,It's Friday... But its only Friday morning. Ugh.,,,,,,
1961482097,neutral,d_efty,Just found out - http://tinyurl.com/qlrcec - the fucking frenchies have set a precedent,,,,,,
1961482391,neutral,robotictape,also. proof number #2923848932 that I have no life - I have an imaginary boyfriend named Vince. It's sad that my friends encourage me so.,,,,,,
1961486575,neutral,MattMyersJr,@TheFeed Your STFU E3 list link is broke,,,,,,
1961487941,neutral,gleegirloz,"@DamienEstreich Brought back memories mentioning the mixer~of being pushed into Angels desk,with full glass of beer,not my fault,desk F'd",,,,,,
1961490124,neutral,LeakySpoon,Geocaching.com seems to have a huge delay delivering Pocket Queries,,,,,,
1961490229,neutral,bimbler,"@kreativemess ah yes, I know that feeling",,,,,,
1961490616,neutral,FieFieSoMajor,"YAWN! Ow, caught a cramp  maybe I should take a nap",,,,,,
